2001.09.16,00:00,1.47400,1.47840,1.45150,1.45680,46884
2001.09.23,00:00,1.45560,1.47750,1.45270,1.47440,46486
2001.09.30,00:00,1.47240,1.48450,1.46180,1.48420,46189
2001.10.07,00:00,1.48310,1.48340,1.43970,1.45200,44565
2001.10.14,00:00,1.45210,1.45420,1.43220,1.43330,44924
2001.10.21,00:00,1.43400,1.43760,1.41960,1.43650,45342
2001.10.28,00:00,1.43620,1.46840,1.43610,1.46260,46355
2001.11.04,00:00,1.46170,1.46750,1.44740,1.45630,42069
2001.11.11,00:00,1.45640,1.46200,1.42630,1.42700,41778
2001.11.18,00:00,1.42800,1.42850,1.40400,1.40930,46768
2001.11.25,00:00,1.40990,1.42970,1.40620,1.42420,47385
2001.12.02,00:00,1.42330,1.43410,1.41390,1.43380,44938
2001.12.09,00:00,1.43220,1.45690,1.42710,1.45410,45952
2001.12.16,00:00,1.45360,1.46110,1.43420,1.44160,48627
2001.12.23,00:00,1.44070,1.45550,1.43260,1.45130,37113
2001.12.30,00:00,1.45060,1.45650,1.43620,1.44730,36078
2002.01.06,00:00,1.44690,1.44970,1.43380,1.44800,49019
2002.01.13,00:00,1.44980,1.45210,1.42980,1.43820,46926
2002.01.20,00:00,1.43740,1.44220,1.40620,1.40830,45875
2002.01.27,00:00,1.40840,1.41850,1.40410,1.41620,48698
2002.02.03,00:00,1.41440,1.42480,1.40650,1.41510,44402
2002.02.10,00:00,1.41320,1.43630,1.41300,1.43250,42062
2002.02.17,00:00,1.43200,1.43440,1.42230,1.43340,40542
2002.02.24,00:00,1.43160,1.43290,1.41080,1.41810,45803
2002.03.03,00:00,1.41900,1.43120,1.41550,1.42300,45761
2002.03.10,00:00,1.42180,1.42720,1.40880,1.42480,43970
2002.03.17,00:00,1.42330,1.43270,1.41950,1.42610,43337
2002.03.24,00:00,1.42520,1.42900,1.42090,1.42590,41377
2002.03.31,00:00,1.42570,1.44310,1.42480,1.43210,43106
2002.04.07,00:00,1.43060,1.44080,1.42860,1.43610,43414
